
🚀 Запуск Эксперимента 4: Dynamic Leaky Log Decay...
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:648: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=0, inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:650: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=feat[field].mean(), inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:2136: UserWarning: The given NumPy array is not writable, and PyTorch does not support non-writable tensors. This means writing to this tensor will result in undefined behavior. You may want to copy the array to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_numpy.cpp:209.)
  new_data[k] = torch.LongTensor(value)
C:\research\.venv\Lib\site-packages\recbole\model\general_recommender\lightgcn.py:124: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_new.cpp:656.)
  SparseL = torch.sparse.FloatTensor(i, data, torch.Size(L.shape))
[AdaptiveLightGCN] ✅ Loaded 150 semantic centroids.
[AdaptiveLightGCN] 🔗 Успешно смапплено 5002 фильмов с кластерами.

[DynamicLeakyLog] 🌉 Применено Динамическое Дырявое Затухание!
   - Динамический порог (85%): 115.0 оценок
   - Min Weight (Floor): 0.05 (сохраняем мост для 715 хитов)
   - Tail (<=5 оценок): 2385 фильмов (вес тяготеет к 1.0)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2415), ('recall@50', 0.4864), ('ndcg@10', 0.184), ('ndcg@50', 0.2519)])
   [Epoch 133] batch 50/172 | Loss: 0.0726 (BPR: 0.0534, Sem: 0.0192)
   [Epoch 133] batch 100/172 | Loss: 0.0681 (BPR: 0.0481, Sem: 0.0201)
   [Epoch 133] batch 150/172 | Loss: 0.0801 (BPR: 0.0589, Sem: 0.0212)
🏁 [Epoch 133] Завершена! Суммарный лосс: 13.6527 (BPR: 10.3163, Sem: 3.3364)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2418), ('recall@50', 0.4879), ('ndcg@10', 0.184), ('ndcg@50', 0.2523)])
   [Epoch 134] batch 50/172 | Loss: 0.0866 (BPR: 0.0671, Sem: 0.0194)
   [Epoch 134] batch 100/172 | Loss: 0.0692 (BPR: 0.0497, Sem: 0.0196)
   [Epoch 134] batch 150/172 | Loss: 0.0814 (BPR: 0.0615, Sem: 0.0199)
🏁 [Epoch 134] Завершена! Суммарный лосс: 13.5306 (BPR: 10.1950, Sem: 3.3356)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2424), ('recall@50', 0.4886), ('ndcg@10', 0.185), ('ndcg@50', 0.2533)])
   [Epoch 135] batch 50/172 | Loss: 0.0733 (BPR: 0.0543, Sem: 0.0190)
   [Epoch 135] batch 100/172 | Loss: 0.0721 (BPR: 0.0531, Sem: 0.0190)
   [Epoch 135] batch 150/172 | Loss: 0.0779 (BPR: 0.0577, Sem: 0.0203)
🏁 [Epoch 135] Завершена! Суммарный лосс: 13.4735 (BPR: 10.1379, Sem: 3.3356)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2436), ('recall@50', 0.4896), ('ndcg@10', 0.185), ('ndcg@50', 0.2531)])
   [Epoch 136] batch 50/172 | Loss: 0.0756 (BPR: 0.0567, Sem: 0.0189)
   [Epoch 136] batch 100/172 | Loss: 0.0661 (BPR: 0.0463, Sem: 0.0198)
   [Epoch 136] batch 150/172 | Loss: 0.0791 (BPR: 0.0601, Sem: 0.0190)
🏁 [Epoch 136] Завершена! Суммарный лосс: 13.2973 (BPR: 9.9626, Sem: 3.3347)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2421), ('recall@50', 0.4891), ('ndcg@10', 0.1847), ('ndcg@50', 0.2532)])
   [Epoch 137] batch 50/172 | Loss: 0.0774 (BPR: 0.0575, Sem: 0.0199)
   [Epoch 137] batch 100/172 | Loss: 0.0838 (BPR: 0.0638, Sem: 0.0199)
   [Epoch 137] batch 150/172 | Loss: 0.0743 (BPR: 0.0549, Sem: 0.0194)
🏁 [Epoch 137] Завершена! Суммарный лосс: 13.3067 (BPR: 9.9720, Sem: 3.3346)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2417), ('recall@50', 0.4894), ('ndcg@10', 0.1841), ('ndcg@50', 0.253)])
   [Epoch 138] batch 50/172 | Loss: 0.0738 (BPR: 0.0543, Sem: 0.0195)
   [Epoch 138] batch 100/172 | Loss: 0.0905 (BPR: 0.0698, Sem: 0.0206)
   [Epoch 138] batch 150/172 | Loss: 0.0767 (BPR: 0.0571, Sem: 0.0196)
🏁 [Epoch 138] Завершена! Суммарный лосс: 13.2478 (BPR: 9.9140, Sem: 3.3338)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2439), ('recall@50', 0.491), ('ndcg@10', 0.1851), ('ndcg@50', 0.2537)])
   [Epoch 139] batch 50/172 | Loss: 0.0899 (BPR: 0.0697, Sem: 0.0202)
   [Epoch 139] batch 100/172 | Loss: 0.0724 (BPR: 0.0533, Sem: 0.0191)
   [Epoch 139] batch 150/172 | Loss: 0.0790 (BPR: 0.0594, Sem: 0.0196)
🏁 [Epoch 139] Завершена! Суммарный лосс: 13.1550 (BPR: 9.8213, Sem: 3.3336)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2431), ('recall@50', 0.4926), ('ndcg@10', 0.1848), ('ndcg@50', 0.2539)])
   [Epoch 140] batch 50/172 | Loss: 0.0712 (BPR: 0.0522, Sem: 0.0190)
   [Epoch 140] batch 100/172 | Loss: 0.0795 (BPR: 0.0601, Sem: 0.0194)
   [Epoch 140] batch 150/172 | Loss: 0.0693 (BPR: 0.0497, Sem: 0.0196)
🏁 [Epoch 140] Завершена! Суммарный лосс: 13.1677 (BPR: 9.8346, Sem: 3.3331)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2425), ('recall@50', 0.4929), ('ndcg@10', 0.1845), ('ndcg@50', 0.254)])
   [Epoch 141] batch 50/172 | Loss: 0.0787 (BPR: 0.0598, Sem: 0.0189)
   [Epoch 141] batch 100/172 | Loss: 0.0863 (BPR: 0.0667, Sem: 0.0195)
   [Epoch 141] batch 150/172 | Loss: 0.0787 (BPR: 0.0597, Sem: 0.0190)
🏁 [Epoch 141] Завершена! Суммарный лосс: 13.1939 (BPR: 9.8617, Sem: 3.3322)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2431), ('recall@50', 0.493), ('ndcg@10', 0.1844), ('ndcg@50', 0.2538)])
   [Epoch 142] batch 50/172 | Loss: 0.0660 (BPR: 0.0467, Sem: 0.0193)
   [Epoch 142] batch 100/172 | Loss: 0.0776 (BPR: 0.0578, Sem: 0.0198)
   [Epoch 142] batch 150/172 | Loss: 0.0709 (BPR: 0.0515, Sem: 0.0194)
🏁 [Epoch 142] Завершена! Суммарный лосс: 13.1925 (BPR: 9.8607, Sem: 3.3319)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2433), ('recall@50', 0.4939), ('ndcg@10', 0.1846), ('ndcg@50', 0.2541)])
   [Epoch 143] batch 50/172 | Loss: 0.0674 (BPR: 0.0472, Sem: 0.0201)
   [Epoch 143] batch 100/172 | Loss: 0.0697 (BPR: 0.0498, Sem: 0.0199)
   [Epoch 143] batch 150/172 | Loss: 0.0748 (BPR: 0.0549, Sem: 0.0199)
🏁 [Epoch 143] Завершена! Суммарный лосс: 12.8968 (BPR: 9.5651, Sem: 3.3317)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2442), ('recall@50', 0.4957), ('ndcg@10', 0.1854), ('ndcg@50', 0.2549)])
   [Epoch 144] batch 50/172 | Loss: 0.0797 (BPR: 0.0598, Sem: 0.0200)
   [Epoch 144] batch 100/172 | Loss: 0.0733 (BPR: 0.0550, Sem: 0.0183)
   [Epoch 144] batch 150/172 | Loss: 0.0671 (BPR: 0.0483, Sem: 0.0188)
🏁 [Epoch 144] Завершена! Суммарный лосс: 12.9352 (BPR: 9.6042, Sem: 3.3310)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.244), ('recall@50', 0.4971), ('ndcg@10', 0.1852), ('ndcg@50', 0.2551)])
   [Epoch 145] batch 50/172 | Loss: 0.0819 (BPR: 0.0627, Sem: 0.0192)
   [Epoch 145] batch 100/172 | Loss: 0.0731 (BPR: 0.0543, Sem: 0.0188)
   [Epoch 145] batch 150/172 | Loss: 0.0628 (BPR: 0.0439, Sem: 0.0189)
🏁 [Epoch 145] Завершена! Суммарный лосс: 12.9599 (BPR: 9.6293, Sem: 3.3305)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2446), ('recall@50', 0.4969), ('ndcg@10', 0.1854), ('ndcg@50', 0.2553)])
   [Epoch 146] batch 50/172 | Loss: 0.0666 (BPR: 0.0484, Sem: 0.0182)
   [Epoch 146] batch 100/172 | Loss: 0.0793 (BPR: 0.0588, Sem: 0.0205)
   [Epoch 146] batch 150/172 | Loss: 0.0801 (BPR: 0.0597, Sem: 0.0203)
🏁 [Epoch 146] Завершена! Суммарный лосс: 12.9331 (BPR: 9.6029, Sem: 3.3302)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2455), ('recall@50', 0.4973), ('ndcg@10', 0.1861), ('ndcg@50', 0.2557)])
   [Epoch 147] batch 50/172 | Loss: 0.0669 (BPR: 0.0482, Sem: 0.0187)
   [Epoch 147] batch 100/172 | Loss: 0.0744 (BPR: 0.0549, Sem: 0.0195)
   [Epoch 147] batch 150/172 | Loss: 0.0752 (BPR: 0.0553, Sem: 0.0199)
🏁 [Epoch 147] Завершена! Суммарный лосс: 12.9067 (BPR: 9.5765, Sem: 3.3302)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2462), ('recall@50', 0.4971), ('ndcg@10', 0.1863), ('ndcg@50', 0.2556)])
   [Epoch 148] batch 50/172 | Loss: 0.0712 (BPR: 0.0511, Sem: 0.0201)
   [Epoch 148] batch 100/172 | Loss: 0.0799 (BPR: 0.0606, Sem: 0.0194)
   [Epoch 148] batch 150/172 | Loss: 0.0791 (BPR: 0.0590, Sem: 0.0201)
🏁 [Epoch 148] Завершена! Суммарный лосс: 12.7895 (BPR: 9.4604, Sem: 3.3291)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2458), ('recall@50', 0.4981), ('ndcg@10', 0.1868), ('ndcg@50', 0.2565)])
   [Epoch 149] batch 50/172 | Loss: 0.0740 (BPR: 0.0553, Sem: 0.0187)
   [Epoch 149] batch 100/172 | Loss: 0.0779 (BPR: 0.0590, Sem: 0.0189)
   [Epoch 149] batch 150/172 | Loss: 0.0709 (BPR: 0.0524, Sem: 0.0185)
🏁 [Epoch 149] Завершена! Суммарный лосс: 12.8460 (BPR: 9.5166, Sem: 3.3294)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2457), ('recall@50', 0.4992), ('ndcg@10', 0.187), ('ndcg@50', 0.2569)])
   [Epoch 150] batch 50/172 | Loss: 0.0742 (BPR: 0.0555, Sem: 0.0187)
   [Epoch 150] batch 100/172 | Loss: 0.0734 (BPR: 0.0537, Sem: 0.0197)
   [Epoch 150] batch 150/172 | Loss: 0.0666 (BPR: 0.0468, Sem: 0.0198)
🏁 [Epoch 150] Завершена! Суммарный лосс: 12.6907 (BPR: 9.3620, Sem: 3.3287)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2462), ('recall@50', 0.499), ('ndcg@10', 0.1871), ('ndcg@50', 0.2569)])
   [Epoch 151] batch 50/172 | Loss: 0.0753 (BPR: 0.0559, Sem: 0.0194)
   [Epoch 151] batch 100/172 | Loss: 0.0643 (BPR: 0.0451, Sem: 0.0192)
   [Epoch 151] batch 150/172 | Loss: 0.0873 (BPR: 0.0670, Sem: 0.0203)
🏁 [Epoch 151] Завершена! Суммарный лосс: 12.7902 (BPR: 9.4619, Sem: 3.3283)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2454), ('recall@50', 0.501), ('ndcg@10', 0.1871), ('ndcg@50', 0.2577)])
   [Epoch 152] batch 50/172 | Loss: 0.0768 (BPR: 0.0571, Sem: 0.0197)
   [Epoch 152] batch 100/172 | Loss: 0.0731 (BPR: 0.0539, Sem: 0.0192)
   [Epoch 152] batch 150/172 | Loss: 0.0721 (BPR: 0.0533, Sem: 0.0188)
🏁 [Epoch 152] Завершена! Суммарный лосс: 12.6618 (BPR: 9.3341, Sem: 3.3277)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2465), ('recall@50', 0.5014), ('ndcg@10', 0.1878), ('ndcg@50', 0.2581)])
   [Epoch 153] batch 50/172 | Loss: 0.0673 (BPR: 0.0477, Sem: 0.0196)
   [Epoch 153] batch 100/172 | Loss: 0.0727 (BPR: 0.0535, Sem: 0.0192)
   [Epoch 153] batch 150/172 | Loss: 0.0649 (BPR: 0.0445, Sem: 0.0204)
🏁 [Epoch 153] Завершена! Суммарный лосс: 12.4912 (BPR: 9.1636, Sem: 3.3276)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2466), ('recall@50', 0.5021), ('ndcg@10', 0.1878), ('ndcg@50', 0.2583)])
   [Epoch 154] batch 50/172 | Loss: 0.0710 (BPR: 0.0518, Sem: 0.0192)
   [Epoch 154] batch 100/172 | Loss: 0.0727 (BPR: 0.0553, Sem: 0.0174)
   [Epoch 154] batch 150/172 | Loss: 0.0681 (BPR: 0.0488, Sem: 0.0193)
🏁 [Epoch 154] Завершена! Суммарный лосс: 12.5557 (BPR: 9.2289, Sem: 3.3268)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2478), ('recall@50', 0.5019), ('ndcg@10', 0.188), ('ndcg@50', 0.2583)])
   [Epoch 155] batch 50/172 | Loss: 0.0730 (BPR: 0.0536, Sem: 0.0194)
   [Epoch 155] batch 100/172 | Loss: 0.0759 (BPR: 0.0571, Sem: 0.0189)
   [Epoch 155] batch 150/172 | Loss: 0.0733 (BPR: 0.0537, Sem: 0.0197)
🏁 [Epoch 155] Завершена! Суммарный лосс: 12.4745 (BPR: 9.1482, Sem: 3.3263)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2466), ('recall@50', 0.503), ('ndcg@10', 0.1875), ('ndcg@50', 0.2585)])
   [Epoch 156] batch 50/172 | Loss: 0.0718 (BPR: 0.0525, Sem: 0.0193)
   [Epoch 156] batch 100/172 | Loss: 0.0689 (BPR: 0.0500, Sem: 0.0189)
   [Epoch 156] batch 150/172 | Loss: 0.0811 (BPR: 0.0607, Sem: 0.0204)
🏁 [Epoch 156] Завершена! Суммарный лосс: 12.4767 (BPR: 9.1506, Sem: 3.3262)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2471), ('recall@50', 0.5034), ('ndcg@10', 0.1878), ('ndcg@50', 0.2586)])
   [Epoch 157] batch 50/172 | Loss: 0.0722 (BPR: 0.0532, Sem: 0.0190)
   [Epoch 157] batch 100/172 | Loss: 0.0697 (BPR: 0.0504, Sem: 0.0193)
   [Epoch 157] batch 150/172 | Loss: 0.0657 (BPR: 0.0459, Sem: 0.0197)
🏁 [Epoch 157] Завершена! Суммарный лосс: 12.5534 (BPR: 9.2282, Sem: 3.3252)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2457), ('recall@50', 0.5029), ('ndcg@10', 0.1874), ('ndcg@50', 0.2586)])
   [Epoch 158] batch 50/172 | Loss: 0.0694 (BPR: 0.0500, Sem: 0.0194)
   [Epoch 158] batch 100/172 | Loss: 0.0719 (BPR: 0.0527, Sem: 0.0193)
   [Epoch 158] batch 150/172 | Loss: 0.0647 (BPR: 0.0446, Sem: 0.0200)
🏁 [Epoch 158] Завершена! Суммарный лосс: 12.3186 (BPR: 8.9934, Sem: 3.3252)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2471), ('recall@50', 0.5043), ('ndcg@10', 0.1885), ('ndcg@50', 0.2595)])
   [Epoch 159] batch 50/172 | Loss: 0.0727 (BPR: 0.0541, Sem: 0.0186)
   [Epoch 159] batch 100/172 | Loss: 0.0669 (BPR: 0.0470, Sem: 0.0198)
   [Epoch 159] batch 150/172 | Loss: 0.0686 (BPR: 0.0500, Sem: 0.0187)
🏁 [Epoch 159] Завершена! Суммарный лосс: 12.4646 (BPR: 9.1399, Sem: 3.3247)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2468), ('recall@50', 0.5042), ('ndcg@10', 0.1884), ('ndcg@50', 0.2595)])
   [Epoch 160] batch 50/172 | Loss: 0.0617 (BPR: 0.0428, Sem: 0.0189)
   [Epoch 160] batch 100/172 | Loss: 0.0633 (BPR: 0.0451, Sem: 0.0182)
   [Epoch 160] batch 150/172 | Loss: 0.0607 (BPR: 0.0414, Sem: 0.0193)
🏁 [Epoch 160] Завершена! Суммарный лосс: 12.2532 (BPR: 8.9287, Sem: 3.3245)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2463), ('recall@50', 0.504), ('ndcg@10', 0.1879), ('ndcg@50', 0.2594)])
   [Epoch 161] batch 50/172 | Loss: 0.0751 (BPR: 0.0553, Sem: 0.0199)
   [Epoch 161] batch 100/172 | Loss: 0.0694 (BPR: 0.0508, Sem: 0.0186)
   [Epoch 161] batch 150/172 | Loss: 0.0649 (BPR: 0.0456, Sem: 0.0193)
🏁 [Epoch 161] Завершена! Суммарный лосс: 12.2747 (BPR: 8.9509, Sem: 3.3238)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2465), ('recall@50', 0.5049), ('ndcg@10', 0.1883), ('ndcg@50', 0.2597)])
   [Epoch 162] batch 50/172 | Loss: 0.0661 (BPR: 0.0478, Sem: 0.0183)
   [Epoch 162] batch 100/172 | Loss: 0.0680 (BPR: 0.0495, Sem: 0.0186)
   [Epoch 162] batch 150/172 | Loss: 0.0738 (BPR: 0.0530, Sem: 0.0209)
🏁 [Epoch 162] Завершена! Суммарный лосс: 12.0135 (BPR: 8.6898, Sem: 3.3237)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2461), ('recall@50', 0.5051), ('ndcg@10', 0.1881), ('ndcg@50', 0.2599)])
   [Epoch 163] batch 50/172 | Loss: 0.0752 (BPR: 0.0550, Sem: 0.0202)
   [Epoch 163] batch 100/172 | Loss: 0.0813 (BPR: 0.0619, Sem: 0.0193)
   [Epoch 163] batch 150/172 | Loss: 0.0720 (BPR: 0.0523, Sem: 0.0197)
🏁 [Epoch 163] Завершена! Суммарный лосс: 12.2025 (BPR: 8.8792, Sem: 3.3234)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2462), ('recall@50', 0.5044), ('ndcg@10', 0.188), ('ndcg@50', 0.2596)])
   [Epoch 164] batch 50/172 | Loss: 0.0752 (BPR: 0.0560, Sem: 0.0192)
   [Epoch 164] batch 100/172 | Loss: 0.0646 (BPR: 0.0452, Sem: 0.0194)
   [Epoch 164] batch 150/172 | Loss: 0.0649 (BPR: 0.0455, Sem: 0.0194)
🏁 [Epoch 164] Завершена! Суммарный лосс: 12.1726 (BPR: 8.8497, Sem: 3.3229)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2472), ('recall@50', 0.5044), ('ndcg@10', 0.1887), ('ndcg@50', 0.2599)])
   [Epoch 165] batch 50/172 | Loss: 0.0852 (BPR: 0.0662, Sem: 0.0190)
   [Epoch 165] batch 100/172 | Loss: 0.0715 (BPR: 0.0528, Sem: 0.0186)
   [Epoch 165] batch 150/172 | Loss: 0.0720 (BPR: 0.0519, Sem: 0.0201)
🏁 [Epoch 165] Завершена! Суммарный лосс: 12.1809 (BPR: 8.8583, Sem: 3.3226)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2471), ('recall@50', 0.5056), ('ndcg@10', 0.1886), ('ndcg@50', 0.2602)])
   [Epoch 166] batch 50/172 | Loss: 0.0681 (BPR: 0.0471, Sem: 0.0210)
   [Epoch 166] batch 100/172 | Loss: 0.0633 (BPR: 0.0447, Sem: 0.0187)
   [Epoch 166] batch 150/172 | Loss: 0.0650 (BPR: 0.0461, Sem: 0.0189)
🏁 [Epoch 166] Завершена! Суммарный лосс: 11.9206 (BPR: 8.5985, Sem: 3.3220)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2478), ('recall@50', 0.507), ('ndcg@10', 0.1889), ('ndcg@50', 0.2607)])
   [Epoch 167] batch 50/172 | Loss: 0.0648 (BPR: 0.0449, Sem: 0.0199)
   [Epoch 167] batch 100/172 | Loss: 0.0698 (BPR: 0.0508, Sem: 0.0190)
   [Epoch 167] batch 150/172 | Loss: 0.0706 (BPR: 0.0509, Sem: 0.0197)
🏁 [Epoch 167] Завершена! Суммарный лосс: 11.9671 (BPR: 8.6454, Sem: 3.3218)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2478), ('recall@50', 0.5071), ('ndcg@10', 0.1885), ('ndcg@50', 0.2605)])
   [Epoch 168] batch 50/172 | Loss: 0.0728 (BPR: 0.0541, Sem: 0.0188)
   [Epoch 168] batch 100/172 | Loss: 0.0754 (BPR: 0.0554, Sem: 0.0200)
   [Epoch 168] batch 150/172 | Loss: 0.0697 (BPR: 0.0515, Sem: 0.0181)
🏁 [Epoch 168] Завершена! Суммарный лосс: 12.0181 (BPR: 8.6964, Sem: 3.3217)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2481), ('recall@50', 0.507), ('ndcg@10', 0.1886), ('ndcg@50', 0.2604)])
   [Epoch 169] batch 50/172 | Loss: 0.0766 (BPR: 0.0565, Sem: 0.0201)
   [Epoch 169] batch 100/172 | Loss: 0.0818 (BPR: 0.0614, Sem: 0.0204)
   [Epoch 169] batch 150/172 | Loss: 0.0572 (BPR: 0.0371, Sem: 0.0200)
🏁 [Epoch 169] Завершена! Суммарный лосс: 11.9229 (BPR: 8.6017, Sem: 3.3213)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2489), ('recall@50', 0.5081), ('ndcg@10', 0.1888), ('ndcg@50', 0.2606)])
   [Epoch 170] batch 50/172 | Loss: 0.0656 (BPR: 0.0463, Sem: 0.0193)
   [Epoch 170] batch 100/172 | Loss: 0.0662 (BPR: 0.0476, Sem: 0.0186)
   [Epoch 170] batch 150/172 | Loss: 0.0663 (BPR: 0.0472, Sem: 0.0191)
🏁 [Epoch 170] Завершена! Суммарный лосс: 11.8446 (BPR: 8.5238, Sem: 3.3208)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2486), ('recall@50', 0.5077), ('ndcg@10', 0.189), ('ndcg@50', 0.2608)])
   [Epoch 171] batch 50/172 | Loss: 0.0699 (BPR: 0.0508, Sem: 0.0191)
   [Epoch 171] batch 100/172 | Loss: 0.0696 (BPR: 0.0513, Sem: 0.0184)
   [Epoch 171] batch 150/172 | Loss: 0.0709 (BPR: 0.0510, Sem: 0.0199)
🏁 [Epoch 171] Завершена! Суммарный лосс: 11.8715 (BPR: 8.5516, Sem: 3.3200)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2495), ('recall@50', 0.5085), ('ndcg@10', 0.1894), ('ndcg@50', 0.2611)])
   [Epoch 172] batch 50/172 | Loss: 0.0736 (BPR: 0.0538, Sem: 0.0198)
   [Epoch 172] batch 100/172 | Loss: 0.0789 (BPR: 0.0583, Sem: 0.0206)
   [Epoch 172] batch 150/172 | Loss: 0.0681 (BPR: 0.0493, Sem: 0.0187)
🏁 [Epoch 172] Завершена! Суммарный лосс: 11.8303 (BPR: 8.5103, Sem: 3.3200)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2493), ('recall@50', 0.5085), ('ndcg@10', 0.1894), ('ndcg@50', 0.2612)])
   [Epoch 173] batch 50/172 | Loss: 0.0788 (BPR: 0.0600, Sem: 0.0189)
   [Epoch 173] batch 100/172 | Loss: 0.0660 (BPR: 0.0473, Sem: 0.0187)
   [Epoch 173] batch 150/172 | Loss: 0.0674 (BPR: 0.0481, Sem: 0.0193)
🏁 [Epoch 173] Завершена! Суммарный лосс: 11.8936 (BPR: 8.5744, Sem: 3.3192)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2507), ('recall@50', 0.5081), ('ndcg@10', 0.1896), ('ndcg@50', 0.261)])
   [Epoch 174] batch 50/172 | Loss: 0.0673 (BPR: 0.0477, Sem: 0.0196)
   [Epoch 174] batch 100/172 | Loss: 0.0783 (BPR: 0.0587, Sem: 0.0196)
   [Epoch 174] batch 150/172 | Loss: 0.0656 (BPR: 0.0460, Sem: 0.0196)
🏁 [Epoch 174] Завершена! Суммарный лосс: 11.7250 (BPR: 8.4057, Sem: 3.3193)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.25), ('recall@50', 0.5089), ('ndcg@10', 0.1894), ('ndcg@50', 0.2612)])
   [Epoch 175] batch 50/172 | Loss: 0.0689 (BPR: 0.0493, Sem: 0.0196)
   [Epoch 175] batch 100/172 | Loss: 0.0676 (BPR: 0.0481, Sem: 0.0195)
   [Epoch 175] batch 150/172 | Loss: 0.0707 (BPR: 0.0509, Sem: 0.0198)
🏁 [Epoch 175] Завершена! Суммарный лосс: 11.6857 (BPR: 8.3666, Sem: 3.3190)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2507), ('recall@50', 0.5092), ('ndcg@10', 0.1902), ('ndcg@50', 0.262)])
   [Epoch 176] batch 50/172 | Loss: 0.0690 (BPR: 0.0497, Sem: 0.0193)
   [Epoch 176] batch 100/172 | Loss: 0.0581 (BPR: 0.0385, Sem: 0.0196)
   [Epoch 176] batch 150/172 | Loss: 0.0676 (BPR: 0.0487, Sem: 0.0190)
🏁 [Epoch 176] Завершена! Суммарный лосс: 11.5942 (BPR: 8.2756, Sem: 3.3186)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2514), ('recall@50', 0.5094), ('ndcg@10', 0.1906), ('ndcg@50', 0.2622)])
   [Epoch 177] batch 50/172 | Loss: 0.0646 (BPR: 0.0438, Sem: 0.0208)
   [Epoch 177] batch 100/172 | Loss: 0.0700 (BPR: 0.0505, Sem: 0.0195)
   [Epoch 177] batch 150/172 | Loss: 0.0613 (BPR: 0.0418, Sem: 0.0195)
🏁 [Epoch 177] Завершена! Суммарный лосс: 11.6462 (BPR: 8.3279, Sem: 3.3183)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2512), ('recall@50', 0.5093), ('ndcg@10', 0.1906), ('ndcg@50', 0.2623)])
   [Epoch 178] batch 50/172 | Loss: 0.0759 (BPR: 0.0561, Sem: 0.0198)
   [Epoch 178] batch 100/172 | Loss: 0.0672 (BPR: 0.0480, Sem: 0.0191)
   [Epoch 178] batch 150/172 | Loss: 0.0755 (BPR: 0.0552, Sem: 0.0202)
