
🚀 Запуск Эксперимента 4: Dynamic Leaky Log Decay...
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:648: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=0, inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:650: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=feat[field].mean(), inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:2136: UserWarning: The given NumPy array is not writable, and PyTorch does not support non-writable tensors. This means writing to this tensor will result in undefined behavior. You may want to copy the array to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_numpy.cpp:209.)
  new_data[k] = torch.LongTensor(value)
C:\research\.venv\Lib\site-packages\recbole\model\general_recommender\lightgcn.py:124: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_new.cpp:656.)
  SparseL = torch.sparse.FloatTensor(i, data, torch.Size(L.shape))
[AdaptiveLightGCN] ✅ Loaded 150 semantic centroids.
[AdaptiveLightGCN] 🔗 Успешно смапплено 5002 фильмов с кластерами.

[DynamicLeakyLog] 🌉 Применено Динамическое Дырявое Затухание!
   - Динамический порог (85%): 115.0 оценок
   - Min Weight (Floor): 0.05 (сохраняем мост для 715 хитов)
   - Tail (<=5 оценок): 2385 фильмов (вес тяготеет к 1.0)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2456), ('recall@50', 0.4935), ('ndcg@10', 0.1862), ('ndcg@50', 0.2552)])
   [Epoch 133] batch 50/172 | Loss: 0.0708 (BPR: 0.0507, Sem: 0.0201)
   [Epoch 133] batch 100/172 | Loss: 0.0674 (BPR: 0.0463, Sem: 0.0211)
   [Epoch 133] batch 150/172 | Loss: 0.0802 (BPR: 0.0581, Sem: 0.0221)
🏁 [Epoch 133] Завершена! Суммарный лосс: 13.5443 (BPR: 10.0447, Sem: 3.4996)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2462), ('recall@50', 0.4937), ('ndcg@10', 0.1866), ('ndcg@50', 0.2555)])
   [Epoch 134] batch 50/172 | Loss: 0.0852 (BPR: 0.0648, Sem: 0.0205)
   [Epoch 134] batch 100/172 | Loss: 0.0689 (BPR: 0.0483, Sem: 0.0205)
   [Epoch 134] batch 150/172 | Loss: 0.0813 (BPR: 0.0605, Sem: 0.0208)
🏁 [Epoch 134] Завершена! Суммарный лосс: 13.4272 (BPR: 9.9283, Sem: 3.4989)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2476), ('recall@50', 0.494), ('ndcg@10', 0.1875), ('ndcg@50', 0.2561)])
   [Epoch 135] batch 50/172 | Loss: 0.0720 (BPR: 0.0520, Sem: 0.0200)
   [Epoch 135] batch 100/172 | Loss: 0.0705 (BPR: 0.0505, Sem: 0.0200)
   [Epoch 135] batch 150/172 | Loss: 0.0777 (BPR: 0.0565, Sem: 0.0212)
🏁 [Epoch 135] Завершена! Суммарный лосс: 13.3850 (BPR: 9.8862, Sem: 3.4989)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2476), ('recall@50', 0.494), ('ndcg@10', 0.1875), ('ndcg@50', 0.2561)])
   [Epoch 136] batch 50/172 | Loss: 0.0746 (BPR: 0.0548, Sem: 0.0198)
   [Epoch 136] batch 100/172 | Loss: 0.0663 (BPR: 0.0456, Sem: 0.0207)
   [Epoch 136] batch 150/172 | Loss: 0.0785 (BPR: 0.0585, Sem: 0.0200)
🏁 [Epoch 136] Завершена! Суммарный лосс: 13.2143 (BPR: 9.7164, Sem: 3.4979)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2485), ('recall@50', 0.4945), ('ndcg@10', 0.1879), ('ndcg@50', 0.2562)])
   [Epoch 137] batch 50/172 | Loss: 0.0773 (BPR: 0.0563, Sem: 0.0210)
   [Epoch 137] batch 100/172 | Loss: 0.0815 (BPR: 0.0606, Sem: 0.0209)
   [Epoch 137] batch 150/172 | Loss: 0.0747 (BPR: 0.0542, Sem: 0.0204)
🏁 [Epoch 137] Завершена! Суммарный лосс: 13.2250 (BPR: 9.7272, Sem: 3.4978)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.247), ('recall@50', 0.4943), ('ndcg@10', 0.1871), ('ndcg@50', 0.2559)])
   [Epoch 138] batch 50/172 | Loss: 0.0731 (BPR: 0.0525, Sem: 0.0206)
   [Epoch 138] batch 100/172 | Loss: 0.0904 (BPR: 0.0687, Sem: 0.0217)
   [Epoch 138] batch 150/172 | Loss: 0.0754 (BPR: 0.0549, Sem: 0.0205)
🏁 [Epoch 138] Завершена! Суммарный лосс: 13.1842 (BPR: 9.6871, Sem: 3.4971)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2476), ('recall@50', 0.496), ('ndcg@10', 0.187), ('ndcg@50', 0.2559)])
   [Epoch 139] batch 50/172 | Loss: 0.0895 (BPR: 0.0683, Sem: 0.0212)
   [Epoch 139] batch 100/172 | Loss: 0.0731 (BPR: 0.0530, Sem: 0.0201)
   [Epoch 139] batch 150/172 | Loss: 0.0782 (BPR: 0.0576, Sem: 0.0206)
🏁 [Epoch 139] Завершена! Суммарный лосс: 13.0953 (BPR: 9.5985, Sem: 3.4967)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2479), ('recall@50', 0.4982), ('ndcg@10', 0.1876), ('ndcg@50', 0.2571)])
   [Epoch 140] batch 50/172 | Loss: 0.0720 (BPR: 0.0520, Sem: 0.0200)
   [Epoch 140] batch 100/172 | Loss: 0.0778 (BPR: 0.0575, Sem: 0.0203)
   [Epoch 140] batch 150/172 | Loss: 0.0695 (BPR: 0.0490, Sem: 0.0206)
🏁 [Epoch 140] Завершена! Суммарный лосс: 13.0963 (BPR: 9.6001, Sem: 3.4962)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2483), ('recall@50', 0.4989), ('ndcg@10', 0.1878), ('ndcg@50', 0.2573)])
   [Epoch 141] batch 50/172 | Loss: 0.0782 (BPR: 0.0584, Sem: 0.0198)
   [Epoch 141] batch 100/172 | Loss: 0.0861 (BPR: 0.0655, Sem: 0.0206)
   [Epoch 141] batch 150/172 | Loss: 0.0789 (BPR: 0.0591, Sem: 0.0198)
🏁 [Epoch 141] Завершена! Суммарный лосс: 13.1103 (BPR: 9.6153, Sem: 3.4950)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2475), ('recall@50', 0.4991), ('ndcg@10', 0.1869), ('ndcg@50', 0.2568)])
   [Epoch 142] batch 50/172 | Loss: 0.0653 (BPR: 0.0451, Sem: 0.0202)
   [Epoch 142] batch 100/172 | Loss: 0.0770 (BPR: 0.0563, Sem: 0.0208)
   [Epoch 142] batch 150/172 | Loss: 0.0706 (BPR: 0.0502, Sem: 0.0204)
🏁 [Epoch 142] Завершена! Суммарный лосс: 13.1288 (BPR: 9.6344, Sem: 3.4944)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2482), ('recall@50', 0.4995), ('ndcg@10', 0.1871), ('ndcg@50', 0.2569)])
   [Epoch 143] batch 50/172 | Loss: 0.0670 (BPR: 0.0460, Sem: 0.0210)
   [Epoch 143] batch 100/172 | Loss: 0.0709 (BPR: 0.0501, Sem: 0.0208)
   [Epoch 143] batch 150/172 | Loss: 0.0744 (BPR: 0.0534, Sem: 0.0209)
🏁 [Epoch 143] Завершена! Суммарный лосс: 12.8516 (BPR: 9.3574, Sem: 3.4942)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2485), ('recall@50', 0.5007), ('ndcg@10', 0.1876), ('ndcg@50', 0.2576)])
   [Epoch 144] batch 50/172 | Loss: 0.0791 (BPR: 0.0582, Sem: 0.0209)
   [Epoch 144] batch 100/172 | Loss: 0.0724 (BPR: 0.0531, Sem: 0.0192)
   [Epoch 144] batch 150/172 | Loss: 0.0674 (BPR: 0.0476, Sem: 0.0198)
🏁 [Epoch 144] Завершена! Суммарный лосс: 12.8742 (BPR: 9.3810, Sem: 3.4932)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.248), ('recall@50', 0.5021), ('ndcg@10', 0.1872), ('ndcg@50', 0.2575)])
   [Epoch 145] batch 50/172 | Loss: 0.0823 (BPR: 0.0622, Sem: 0.0201)
   [Epoch 145] batch 100/172 | Loss: 0.0737 (BPR: 0.0541, Sem: 0.0196)
   [Epoch 145] batch 150/172 | Loss: 0.0622 (BPR: 0.0423, Sem: 0.0199)
🏁 [Epoch 145] Завершена! Суммарный лосс: 12.8833 (BPR: 9.3904, Sem: 3.4929)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2489), ('recall@50', 0.5018), ('ndcg@10', 0.1878), ('ndcg@50', 0.2578)])
   [Epoch 146] batch 50/172 | Loss: 0.0671 (BPR: 0.0479, Sem: 0.0192)
   [Epoch 146] batch 100/172 | Loss: 0.0786 (BPR: 0.0572, Sem: 0.0214)
   [Epoch 146] batch 150/172 | Loss: 0.0797 (BPR: 0.0583, Sem: 0.0214)
🏁 [Epoch 146] Завершена! Суммарный лосс: 12.8651 (BPR: 9.3728, Sem: 3.4924)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2499), ('recall@50', 0.5029), ('ndcg@10', 0.1881), ('ndcg@50', 0.258)])
   [Epoch 147] batch 50/172 | Loss: 0.0674 (BPR: 0.0478, Sem: 0.0197)
   [Epoch 147] batch 100/172 | Loss: 0.0735 (BPR: 0.0531, Sem: 0.0204)
   [Epoch 147] batch 150/172 | Loss: 0.0749 (BPR: 0.0540, Sem: 0.0209)
🏁 [Epoch 147] Завершена! Суммарный лосс: 12.8475 (BPR: 9.3554, Sem: 3.4921)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2509), ('recall@50', 0.5032), ('ndcg@10', 0.1884), ('ndcg@50', 0.2582)])
   [Epoch 148] batch 50/172 | Loss: 0.0714 (BPR: 0.0504, Sem: 0.0211)
   [Epoch 148] batch 100/172 | Loss: 0.0816 (BPR: 0.0614, Sem: 0.0202)
   [Epoch 148] batch 150/172 | Loss: 0.0778 (BPR: 0.0568, Sem: 0.0210)
🏁 [Epoch 148] Завершена! Суммарный лосс: 12.7386 (BPR: 9.2477, Sem: 3.4909)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2509), ('recall@50', 0.5036), ('ndcg@10', 0.1888), ('ndcg@50', 0.2588)])
   [Epoch 149] batch 50/172 | Loss: 0.0757 (BPR: 0.0561, Sem: 0.0196)
   [Epoch 149] batch 100/172 | Loss: 0.0780 (BPR: 0.0581, Sem: 0.0198)
   [Epoch 149] batch 150/172 | Loss: 0.0697 (BPR: 0.0503, Sem: 0.0194)
🏁 [Epoch 149] Завершена! Суммарный лосс: 12.8042 (BPR: 9.3129, Sem: 3.4913)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2498), ('recall@50', 0.5041), ('ndcg@10', 0.1882), ('ndcg@50', 0.2588)])
   [Epoch 150] batch 50/172 | Loss: 0.0752 (BPR: 0.0555, Sem: 0.0197)
   [Epoch 150] batch 100/172 | Loss: 0.0720 (BPR: 0.0515, Sem: 0.0206)
   [Epoch 150] batch 150/172 | Loss: 0.0657 (BPR: 0.0450, Sem: 0.0207)
🏁 [Epoch 150] Завершена! Суммарный лосс: 12.6351 (BPR: 9.1449, Sem: 3.4903)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2505), ('recall@50', 0.5039), ('ndcg@10', 0.1891), ('ndcg@50', 0.2593)])
   [Epoch 151] batch 50/172 | Loss: 0.0759 (BPR: 0.0555, Sem: 0.0204)
   [Epoch 151] batch 100/172 | Loss: 0.0649 (BPR: 0.0448, Sem: 0.0201)
   [Epoch 151] batch 150/172 | Loss: 0.0884 (BPR: 0.0672, Sem: 0.0212)
🏁 [Epoch 151] Завершена! Суммарный лосс: 12.7355 (BPR: 9.2459, Sem: 3.4896)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2496), ('recall@50', 0.5037), ('ndcg@10', 0.1888), ('ndcg@50', 0.2593)])
   [Epoch 152] batch 50/172 | Loss: 0.0766 (BPR: 0.0559, Sem: 0.0206)
   [Epoch 152] batch 100/172 | Loss: 0.0732 (BPR: 0.0530, Sem: 0.0202)
   [Epoch 152] batch 150/172 | Loss: 0.0711 (BPR: 0.0512, Sem: 0.0198)
🏁 [Epoch 152] Завершена! Суммарный лосс: 12.6102 (BPR: 9.1214, Sem: 3.4888)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2491), ('recall@50', 0.5051), ('ndcg@10', 0.1888), ('ndcg@50', 0.2598)])
   [Epoch 153] batch 50/172 | Loss: 0.0681 (BPR: 0.0476, Sem: 0.0205)
   [Epoch 153] batch 100/172 | Loss: 0.0722 (BPR: 0.0521, Sem: 0.0201)
   [Epoch 153] batch 150/172 | Loss: 0.0655 (BPR: 0.0441, Sem: 0.0214)
🏁 [Epoch 153] Завершена! Суммарный лосс: 12.4465 (BPR: 8.9581, Sem: 3.4885)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2503), ('recall@50', 0.5058), ('ndcg@10', 0.1893), ('ndcg@50', 0.2601)])
   [Epoch 154] batch 50/172 | Loss: 0.0696 (BPR: 0.0495, Sem: 0.0202)
   [Epoch 154] batch 100/172 | Loss: 0.0735 (BPR: 0.0551, Sem: 0.0184)
   [Epoch 154] batch 150/172 | Loss: 0.0676 (BPR: 0.0475, Sem: 0.0201)
🏁 [Epoch 154] Завершена! Суммарный лосс: 12.5145 (BPR: 9.0269, Sem: 3.4877)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2506), ('recall@50', 0.5061), ('ndcg@10', 0.1896), ('ndcg@50', 0.2604)])
   [Epoch 155] batch 50/172 | Loss: 0.0739 (BPR: 0.0534, Sem: 0.0205)
   [Epoch 155] batch 100/172 | Loss: 0.0744 (BPR: 0.0546, Sem: 0.0198)
   [Epoch 155] batch 150/172 | Loss: 0.0734 (BPR: 0.0528, Sem: 0.0206)
🏁 [Epoch 155] Завершена! Суммарный лосс: 12.4479 (BPR: 8.9609, Sem: 3.4870)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2512), ('recall@50', 0.5067), ('ndcg@10', 0.1897), ('ndcg@50', 0.2605)])
   [Epoch 156] batch 50/172 | Loss: 0.0716 (BPR: 0.0515, Sem: 0.0201)
   [Epoch 156] batch 100/172 | Loss: 0.0704 (BPR: 0.0506, Sem: 0.0198)
   [Epoch 156] batch 150/172 | Loss: 0.0796 (BPR: 0.0583, Sem: 0.0213)
🏁 [Epoch 156] Завершена! Суммарный лосс: 12.4467 (BPR: 8.9600, Sem: 3.4867)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2512), ('recall@50', 0.5061), ('ndcg@10', 0.19), ('ndcg@50', 0.2607)])
   [Epoch 157] batch 50/172 | Loss: 0.0710 (BPR: 0.0512, Sem: 0.0198)
   [Epoch 157] batch 100/172 | Loss: 0.0704 (BPR: 0.0502, Sem: 0.0202)
   [Epoch 157] batch 150/172 | Loss: 0.0656 (BPR: 0.0449, Sem: 0.0208)
🏁 [Epoch 157] Завершена! Суммарный лосс: 12.5222 (BPR: 9.0364, Sem: 3.4858)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2507), ('recall@50', 0.5062), ('ndcg@10', 0.1897), ('ndcg@50', 0.2606)])
   [Epoch 158] batch 50/172 | Loss: 0.0694 (BPR: 0.0491, Sem: 0.0203)
   [Epoch 158] batch 100/172 | Loss: 0.0713 (BPR: 0.0511, Sem: 0.0202)
   [Epoch 158] batch 150/172 | Loss: 0.0644 (BPR: 0.0434, Sem: 0.0210)
🏁 [Epoch 158] Завершена! Суммарный лосс: 12.3077 (BPR: 8.8222, Sem: 3.4855)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2512), ('recall@50', 0.5068), ('ndcg@10', 0.1902), ('ndcg@50', 0.261)])
   [Epoch 159] batch 50/172 | Loss: 0.0726 (BPR: 0.0529, Sem: 0.0196)
   [Epoch 159] batch 100/172 | Loss: 0.0669 (BPR: 0.0462, Sem: 0.0207)
   [Epoch 159] batch 150/172 | Loss: 0.0682 (BPR: 0.0485, Sem: 0.0196)
🏁 [Epoch 159] Завершена! Суммарный лосс: 12.4297 (BPR: 8.9447, Sem: 3.4850)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2503), ('recall@50', 0.5083), ('ndcg@10', 0.1897), ('ndcg@50', 0.2611)])
   [Epoch 160] batch 50/172 | Loss: 0.0619 (BPR: 0.0421, Sem: 0.0198)
   [Epoch 160] batch 100/172 | Loss: 0.0630 (BPR: 0.0439, Sem: 0.0191)
   [Epoch 160] batch 150/172 | Loss: 0.0623 (BPR: 0.0420, Sem: 0.0203)
🏁 [Epoch 160] Завершена! Суммарный лосс: 12.2442 (BPR: 8.7594, Sem: 3.4847)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2497), ('recall@50', 0.5082), ('ndcg@10', 0.1895), ('ndcg@50', 0.2612)])
   [Epoch 161] batch 50/172 | Loss: 0.0740 (BPR: 0.0532, Sem: 0.0208)
   [Epoch 161] batch 100/172 | Loss: 0.0690 (BPR: 0.0495, Sem: 0.0195)
   [Epoch 161] batch 150/172 | Loss: 0.0647 (BPR: 0.0445, Sem: 0.0203)
🏁 [Epoch 161] Завершена! Суммарный лосс: 12.2583 (BPR: 8.7745, Sem: 3.4839)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2522), ('recall@50', 0.5083), ('ndcg@10', 0.1908), ('ndcg@50', 0.2617)])
   [Epoch 162] batch 50/172 | Loss: 0.0666 (BPR: 0.0473, Sem: 0.0193)
   [Epoch 162] batch 100/172 | Loss: 0.0691 (BPR: 0.0497, Sem: 0.0195)
   [Epoch 162] batch 150/172 | Loss: 0.0737 (BPR: 0.0520, Sem: 0.0217)
🏁 [Epoch 162] Завершена! Суммарный лосс: 12.0189 (BPR: 8.5354, Sem: 3.4835)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.252), ('recall@50', 0.5091), ('ndcg@10', 0.1908), ('ndcg@50', 0.262)])
   [Epoch 163] batch 50/172 | Loss: 0.0741 (BPR: 0.0529, Sem: 0.0212)
   [Epoch 163] batch 100/172 | Loss: 0.0805 (BPR: 0.0603, Sem: 0.0203)
   [Epoch 163] batch 150/172 | Loss: 0.0712 (BPR: 0.0505, Sem: 0.0207)
🏁 [Epoch 163] Завершена! Суммарный лосс: 12.1696 (BPR: 8.6866, Sem: 3.4830)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2521), ('recall@50', 0.5082), ('ndcg@10', 0.1906), ('ndcg@50', 0.2615)])
   [Epoch 164] batch 50/172 | Loss: 0.0753 (BPR: 0.0552, Sem: 0.0201)
   [Epoch 164] batch 100/172 | Loss: 0.0635 (BPR: 0.0432, Sem: 0.0203)
   [Epoch 164] batch 150/172 | Loss: 0.0638 (BPR: 0.0434, Sem: 0.0204)
🏁 [Epoch 164] Завершена! Суммарный лосс: 12.1594 (BPR: 8.6769, Sem: 3.4825)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2516), ('recall@50', 0.5079), ('ndcg@10', 0.1906), ('ndcg@50', 0.2617)])
   [Epoch 165] batch 50/172 | Loss: 0.0856 (BPR: 0.0657, Sem: 0.0200)
   [Epoch 165] batch 100/172 | Loss: 0.0712 (BPR: 0.0516, Sem: 0.0196)
   [Epoch 165] batch 150/172 | Loss: 0.0723 (BPR: 0.0512, Sem: 0.0210)
🏁 [Epoch 165] Завершена! Суммарный лосс: 12.1725 (BPR: 8.6905, Sem: 3.4820)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2511), ('recall@50', 0.5104), ('ndcg@10', 0.1902), ('ndcg@50', 0.262)])
   [Epoch 166] batch 50/172 | Loss: 0.0689 (BPR: 0.0469, Sem: 0.0220)
   [Epoch 166] batch 100/172 | Loss: 0.0638 (BPR: 0.0442, Sem: 0.0196)
   [Epoch 166] batch 150/172 | Loss: 0.0656 (BPR: 0.0457, Sem: 0.0198)
🏁 [Epoch 166] Завершена! Суммарный лосс: 11.9165 (BPR: 8.4354, Sem: 3.4811)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2512), ('recall@50', 0.5107), ('ndcg@10', 0.1903), ('ndcg@50', 0.262)])
   [Epoch 167] batch 50/172 | Loss: 0.0648 (BPR: 0.0438, Sem: 0.0209)
   [Epoch 167] batch 100/172 | Loss: 0.0705 (BPR: 0.0506, Sem: 0.0199)
   [Epoch 167] batch 150/172 | Loss: 0.0695 (BPR: 0.0488, Sem: 0.0207)
🏁 [Epoch 167] Завершена! Суммарный лосс: 11.9563 (BPR: 8.4754, Sem: 3.4808)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2515), ('recall@50', 0.5112), ('ndcg@10', 0.1902), ('ndcg@50', 0.2621)])
   [Epoch 168] batch 50/172 | Loss: 0.0736 (BPR: 0.0539, Sem: 0.0197)
   [Epoch 168] batch 100/172 | Loss: 0.0752 (BPR: 0.0544, Sem: 0.0209)
   [Epoch 168] batch 150/172 | Loss: 0.0702 (BPR: 0.0511, Sem: 0.0191)
🏁 [Epoch 168] Завершена! Суммарный лосс: 12.0374 (BPR: 8.5567, Sem: 3.4807)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2523), ('recall@50', 0.5106), ('ndcg@10', 0.1901), ('ndcg@50', 0.2616)])
   [Epoch 169] batch 50/172 | Loss: 0.0759 (BPR: 0.0548, Sem: 0.0210)
   [Epoch 169] batch 100/172 | Loss: 0.0834 (BPR: 0.0621, Sem: 0.0214)
   [Epoch 169] batch 150/172 | Loss: 0.0579 (BPR: 0.0369, Sem: 0.0210)
🏁 [Epoch 169] Завершена! Суммарный лосс: 11.9248 (BPR: 8.4449, Sem: 3.4799)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2532), ('recall@50', 0.5102), ('ndcg@10', 0.1902), ('ndcg@50', 0.2614)])
   [Epoch 170] batch 50/172 | Loss: 0.0652 (BPR: 0.0449, Sem: 0.0203)
   [Epoch 170] batch 100/172 | Loss: 0.0647 (BPR: 0.0452, Sem: 0.0195)
   [Epoch 170] batch 150/172 | Loss: 0.0651 (BPR: 0.0450, Sem: 0.0201)
🏁 [Epoch 170] Завершена! Суммарный лосс: 11.8349 (BPR: 8.3553, Sem: 3.4796)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2518), ('recall@50', 0.5103), ('ndcg@10', 0.1896), ('ndcg@50', 0.2613)])
   [Epoch 171] batch 50/172 | Loss: 0.0722 (BPR: 0.0521, Sem: 0.0201)
   [Epoch 171] batch 100/172 | Loss: 0.0690 (BPR: 0.0498, Sem: 0.0192)
   [Epoch 171] batch 150/172 | Loss: 0.0698 (BPR: 0.0489, Sem: 0.0208)
🏁 [Epoch 171] Завершена! Суммарный лосс: 11.8679 (BPR: 8.3894, Sem: 3.4785)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2521), ('recall@50', 0.5114), ('ndcg@10', 0.1899), ('ndcg@50', 0.2617)])
   [Epoch 172] batch 50/172 | Loss: 0.0748 (BPR: 0.0541, Sem: 0.0207)
   [Epoch 172] batch 100/172 | Loss: 0.0785 (BPR: 0.0569, Sem: 0.0216)
   [Epoch 172] batch 150/172 | Loss: 0.0672 (BPR: 0.0476, Sem: 0.0195)
🏁 [Epoch 172] Завершена! Суммарный лосс: 11.8428 (BPR: 8.3642, Sem: 3.4786)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.252), ('recall@50', 0.5116), ('ndcg@10', 0.1904), ('ndcg@50', 0.2622)])
   [Epoch 173] batch 50/172 | Loss: 0.0797 (BPR: 0.0600, Sem: 0.0198)
   [Epoch 173] batch 100/172 | Loss: 0.0654 (BPR: 0.0457, Sem: 0.0197)
   [Epoch 173] batch 150/172 | Loss: 0.0674 (BPR: 0.0472, Sem: 0.0202)
🏁 [Epoch 173] Завершена! Суммарный лосс: 11.8953 (BPR: 8.4180, Sem: 3.4773)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2518), ('recall@50', 0.5124), ('ndcg@10', 0.1902), ('ndcg@50', 0.2624)])

🏁 Глобальные метрики (Dynamic Leaky Log):
OrderedDict([('recall@10', 0.2564), ('recall@50', 0.5042), ('ndcg@10', 0.2043), ('ndcg@50', 0.2692)])

📊 REPORT: Dynamic Leaky Log

==================================================
📊 СТРАТИФИЦИРОВАННЫЙ АНАЛИЗ (HEAD / TORSO / TAIL)
🎬 Распределение базы (4750 фильмов):
   - Head (Топ 20%): 950 элементов
   - Torso (Средние 30%): 1425 элементов
   - Tail (Редкие 50%): 2375 элементов

🔍 Оценка на выборке из 9643 пользователей...
C:\research\.venv\Lib\site-packages\recbole\utils\case_study.py:39: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.detach().clone() or sourceTensor.detach().clone().requires_grad_(True), rather than torch.tensor(sourceTensor).
  uid_series = torch.tensor(uid_series)

📈 Результаты Recall@10:
   - Head: 0.2412 (Hits: 8913/36952)
   - Torso: 0.0074 (Hits: 33/4466)
   - Tail: 0.0012 (Hits: 1/858)
==================================================

