
🚀 Запуск Эксперимента 4: Dynamic Leaky Log Decay...
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:648: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=0, inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:650: ChainedAssignmentError: A value is being set on a copy of a DataFrame or Series through chained assignment using an inplace method.
Such inplace method never works to update the original DataFrame or Series, because the intermediate object on which we are setting values always behaves as a copy (due to Copy-on-Write).

For example, when doing 'df[col].method(value, inplace=True)', try using 'df.method({col: value}, inplace=True)' instead, to perform the operation inplace on the original object, or try to avoid an inplace operation using 'df[col] = df[col].method(value)'.

See the documentation for a more detailed explanation: https://pandas.pydata.org/pandas-docs/stable/user_guide/copy_on_write.html
  feat[field].fillna(value=feat[field].mean(), inplace=True)
C:\research\.venv\Lib\site-packages\recbole\data\dataset\dataset.py:2136: UserWarning: The given NumPy array is not writable, and PyTorch does not support non-writable tensors. This means writing to this tensor will result in undefined behavior. You may want to copy the array to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_numpy.cpp:209.)
  new_data[k] = torch.LongTensor(value)
C:\research\.venv\Lib\site-packages\recbole\model\general_recommender\lightgcn.py:124: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\utils\tensor_new.cpp:656.)
  SparseL = torch.sparse.FloatTensor(i, data, torch.Size(L.shape))
[AdaptiveLightGCN] ✅ Loaded 150 semantic centroids.
[AdaptiveLightGCN] 🔗 Успешно смапплено 5002 фильмов с кластерами.

[DynamicLeakyLog] 🌉 Применено Динамическое Дырявое Затухание!
   - Динамический порог (85%): 115.0 оценок
   - Min Weight (Floor): 0.05 (сохраняем мост для 715 хитов)
   - Tail (<=5 оценок): 2385 фильмов (вес тяготеет к 1.0)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2493), ('recall@50', 0.4951), ('ndcg@10', 0.1889), ('ndcg@50', 0.2574)])
   [Epoch 133] batch 50/172 | Loss: 0.0646 (BPR: 0.0468, Sem: 0.0178)
   [Epoch 133] batch 100/172 | Loss: 0.0615 (BPR: 0.0429, Sem: 0.0187)
   [Epoch 133] batch 150/172 | Loss: 0.0736 (BPR: 0.0540, Sem: 0.0196)
🏁 [Epoch 133] Завершена! Суммарный лосс: 12.5132 (BPR: 9.4037, Sem: 3.1095)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.249), ('recall@50', 0.4978), ('ndcg@10', 0.189), ('ndcg@50', 0.2583)])
   [Epoch 134] batch 50/172 | Loss: 0.0768 (BPR: 0.0586, Sem: 0.0182)
   [Epoch 134] batch 100/172 | Loss: 0.0626 (BPR: 0.0443, Sem: 0.0182)
   [Epoch 134] batch 150/172 | Loss: 0.0774 (BPR: 0.0590, Sem: 0.0184)
🏁 [Epoch 134] Завершена! Суммарный лосс: 12.4120 (BPR: 9.3035, Sem: 3.1085)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2496), ('recall@50', 0.4982), ('ndcg@10', 0.1892), ('ndcg@50', 0.2584)])
   [Epoch 135] batch 50/172 | Loss: 0.0666 (BPR: 0.0489, Sem: 0.0177)
   [Epoch 135] batch 100/172 | Loss: 0.0682 (BPR: 0.0504, Sem: 0.0178)
   [Epoch 135] batch 150/172 | Loss: 0.0729 (BPR: 0.0541, Sem: 0.0188)
🏁 [Epoch 135] Завершена! Суммарный лосс: 12.3576 (BPR: 9.2495, Sem: 3.1081)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2491), ('recall@50', 0.4985), ('ndcg@10', 0.1892), ('ndcg@50', 0.2587)])
   [Epoch 136] batch 50/172 | Loss: 0.0678 (BPR: 0.0501, Sem: 0.0176)
   [Epoch 136] batch 100/172 | Loss: 0.0620 (BPR: 0.0436, Sem: 0.0183)
   [Epoch 136] batch 150/172 | Loss: 0.0744 (BPR: 0.0567, Sem: 0.0177)
🏁 [Epoch 136] Завершена! Суммарный лосс: 12.1988 (BPR: 9.0917, Sem: 3.1071)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2488), ('recall@50', 0.5004), ('ndcg@10', 0.1889), ('ndcg@50', 0.2588)])
   [Epoch 137] batch 50/172 | Loss: 0.0727 (BPR: 0.0541, Sem: 0.0185)
   [Epoch 137] batch 100/172 | Loss: 0.0758 (BPR: 0.0573, Sem: 0.0185)
   [Epoch 137] batch 150/172 | Loss: 0.0696 (BPR: 0.0515, Sem: 0.0181)
🏁 [Epoch 137] Завершена! Суммарный лосс: 12.2085 (BPR: 9.1019, Sem: 3.1066)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2486), ('recall@50', 0.4995), ('ndcg@10', 0.1889), ('ndcg@50', 0.2588)])
   [Epoch 138] batch 50/172 | Loss: 0.0655 (BPR: 0.0473, Sem: 0.0182)
   [Epoch 138] batch 100/172 | Loss: 0.0854 (BPR: 0.0662, Sem: 0.0192)
   [Epoch 138] batch 150/172 | Loss: 0.0682 (BPR: 0.0501, Sem: 0.0182)
🏁 [Epoch 138] Завершена! Суммарный лосс: 12.1653 (BPR: 9.0597, Sem: 3.1056)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.248), ('recall@50', 0.5003), ('ndcg@10', 0.1886), ('ndcg@50', 0.2589)])
   [Epoch 139] batch 50/172 | Loss: 0.0852 (BPR: 0.0664, Sem: 0.0188)
   [Epoch 139] batch 100/172 | Loss: 0.0699 (BPR: 0.0521, Sem: 0.0178)
   [Epoch 139] batch 150/172 | Loss: 0.0716 (BPR: 0.0533, Sem: 0.0183)
🏁 [Epoch 139] Завершена! Суммарный лосс: 12.0848 (BPR: 8.9796, Sem: 3.1052)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2492), ('recall@50', 0.5005), ('ndcg@10', 0.189), ('ndcg@50', 0.2591)])
   [Epoch 140] batch 50/172 | Loss: 0.0671 (BPR: 0.0493, Sem: 0.0178)
   [Epoch 140] batch 100/172 | Loss: 0.0727 (BPR: 0.0546, Sem: 0.0181)
   [Epoch 140] batch 150/172 | Loss: 0.0619 (BPR: 0.0436, Sem: 0.0182)
🏁 [Epoch 140] Завершена! Суммарный лосс: 12.0852 (BPR: 8.9809, Sem: 3.1044)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2482), ('recall@50', 0.5013), ('ndcg@10', 0.1889), ('ndcg@50', 0.2594)])
   [Epoch 141] batch 50/172 | Loss: 0.0727 (BPR: 0.0551, Sem: 0.0176)
   [Epoch 141] batch 100/172 | Loss: 0.0798 (BPR: 0.0616, Sem: 0.0182)
   [Epoch 141] batch 150/172 | Loss: 0.0728 (BPR: 0.0551, Sem: 0.0177)
🏁 [Epoch 141] Завершена! Суммарный лосс: 12.0800 (BPR: 8.9767, Sem: 3.1033)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2497), ('recall@50', 0.5006), ('ndcg@10', 0.1896), ('ndcg@50', 0.2594)])
   [Epoch 142] batch 50/172 | Loss: 0.0603 (BPR: 0.0423, Sem: 0.0180)
   [Epoch 142] batch 100/172 | Loss: 0.0710 (BPR: 0.0526, Sem: 0.0184)
   [Epoch 142] batch 150/172 | Loss: 0.0655 (BPR: 0.0474, Sem: 0.0181)
🏁 [Epoch 142] Завершена! Суммарный лосс: 12.1356 (BPR: 9.0330, Sem: 3.1026)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2488), ('recall@50', 0.5012), ('ndcg@10', 0.1889), ('ndcg@50', 0.2593)])
   [Epoch 143] batch 50/172 | Loss: 0.0597 (BPR: 0.0411, Sem: 0.0187)
   [Epoch 143] batch 100/172 | Loss: 0.0656 (BPR: 0.0472, Sem: 0.0185)
   [Epoch 143] batch 150/172 | Loss: 0.0696 (BPR: 0.0510, Sem: 0.0185)
🏁 [Epoch 143] Завершена! Суммарный лосс: 11.8376 (BPR: 8.7354, Sem: 3.1022)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2499), ('recall@50', 0.502), ('ndcg@10', 0.1898), ('ndcg@50', 0.2599)])
   [Epoch 144] batch 50/172 | Loss: 0.0692 (BPR: 0.0507, Sem: 0.0186)
   [Epoch 144] batch 100/172 | Loss: 0.0664 (BPR: 0.0494, Sem: 0.0170)
   [Epoch 144] batch 150/172 | Loss: 0.0621 (BPR: 0.0447, Sem: 0.0174)
🏁 [Epoch 144] Завершена! Суммарный лосс: 11.8943 (BPR: 8.7930, Sem: 3.1013)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.25), ('recall@50', 0.5024), ('ndcg@10', 0.1895), ('ndcg@50', 0.2598)])
   [Epoch 145] batch 50/172 | Loss: 0.0779 (BPR: 0.0601, Sem: 0.0179)
   [Epoch 145] batch 100/172 | Loss: 0.0679 (BPR: 0.0504, Sem: 0.0175)
   [Epoch 145] batch 150/172 | Loss: 0.0589 (BPR: 0.0412, Sem: 0.0177)
🏁 [Epoch 145] Завершена! Суммарный лосс: 11.9018 (BPR: 8.8011, Sem: 3.1007)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2505), ('recall@50', 0.5019), ('ndcg@10', 0.1899), ('ndcg@50', 0.26)])
   [Epoch 146] batch 50/172 | Loss: 0.0614 (BPR: 0.0444, Sem: 0.0170)
   [Epoch 146] batch 100/172 | Loss: 0.0690 (BPR: 0.0500, Sem: 0.0190)
   [Epoch 146] batch 150/172 | Loss: 0.0743 (BPR: 0.0554, Sem: 0.0189)
🏁 [Epoch 146] Завершена! Суммарный лосс: 11.9007 (BPR: 8.8008, Sem: 3.1000)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2515), ('recall@50', 0.5033), ('ndcg@10', 0.1906), ('ndcg@50', 0.2606)])
   [Epoch 147] batch 50/172 | Loss: 0.0590 (BPR: 0.0415, Sem: 0.0175)
   [Epoch 147] batch 100/172 | Loss: 0.0678 (BPR: 0.0497, Sem: 0.0181)
   [Epoch 147] batch 150/172 | Loss: 0.0674 (BPR: 0.0489, Sem: 0.0185)
🏁 [Epoch 147] Завершена! Суммарный лосс: 11.8651 (BPR: 8.7656, Sem: 3.0996)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2524), ('recall@50', 0.5027), ('ndcg@10', 0.1908), ('ndcg@50', 0.2603)])
   [Epoch 148] batch 50/172 | Loss: 0.0658 (BPR: 0.0471, Sem: 0.0187)
   [Epoch 148] batch 100/172 | Loss: 0.0748 (BPR: 0.0568, Sem: 0.0180)
   [Epoch 148] batch 150/172 | Loss: 0.0719 (BPR: 0.0531, Sem: 0.0187)
🏁 [Epoch 148] Завершена! Суммарный лосс: 11.7494 (BPR: 8.6510, Sem: 3.0984)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2513), ('recall@50', 0.5031), ('ndcg@10', 0.1902), ('ndcg@50', 0.2603)])
   [Epoch 149] batch 50/172 | Loss: 0.0688 (BPR: 0.0514, Sem: 0.0174)
   [Epoch 149] batch 100/172 | Loss: 0.0715 (BPR: 0.0540, Sem: 0.0176)
   [Epoch 149] batch 150/172 | Loss: 0.0633 (BPR: 0.0460, Sem: 0.0172)
🏁 [Epoch 149] Завершена! Суммарный лосс: 11.8079 (BPR: 8.7095, Sem: 3.0984)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2508), ('recall@50', 0.5049), ('ndcg@10', 0.19), ('ndcg@50', 0.2605)])
   [Epoch 150] batch 50/172 | Loss: 0.0700 (BPR: 0.0525, Sem: 0.0175)
   [Epoch 150] batch 100/172 | Loss: 0.0660 (BPR: 0.0476, Sem: 0.0183)
   [Epoch 150] batch 150/172 | Loss: 0.0608 (BPR: 0.0425, Sem: 0.0184)
🏁 [Epoch 150] Завершена! Суммарный лосс: 11.6591 (BPR: 8.5616, Sem: 3.0976)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2507), ('recall@50', 0.5049), ('ndcg@10', 0.1904), ('ndcg@50', 0.2611)])
   [Epoch 151] batch 50/172 | Loss: 0.0697 (BPR: 0.0516, Sem: 0.0181)
   [Epoch 151] batch 100/172 | Loss: 0.0601 (BPR: 0.0422, Sem: 0.0179)
   [Epoch 151] batch 150/172 | Loss: 0.0833 (BPR: 0.0645, Sem: 0.0188)
🏁 [Epoch 151] Завершена! Суммарный лосс: 11.7529 (BPR: 8.6561, Sem: 3.0968)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2507), ('recall@50', 0.5043), ('ndcg@10', 0.1904), ('ndcg@50', 0.261)])
   [Epoch 152] batch 50/172 | Loss: 0.0704 (BPR: 0.0521, Sem: 0.0183)
   [Epoch 152] batch 100/172 | Loss: 0.0654 (BPR: 0.0476, Sem: 0.0179)
   [Epoch 152] batch 150/172 | Loss: 0.0682 (BPR: 0.0506, Sem: 0.0176)
🏁 [Epoch 152] Завершена! Суммарный лосс: 11.6433 (BPR: 8.5473, Sem: 3.0960)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2509), ('recall@50', 0.505), ('ndcg@10', 0.19), ('ndcg@50', 0.2607)])
   [Epoch 153] batch 50/172 | Loss: 0.0612 (BPR: 0.0430, Sem: 0.0182)
   [Epoch 153] batch 100/172 | Loss: 0.0661 (BPR: 0.0482, Sem: 0.0179)
   [Epoch 153] batch 150/172 | Loss: 0.0592 (BPR: 0.0403, Sem: 0.0189)
🏁 [Epoch 153] Завершена! Суммарный лосс: 11.4814 (BPR: 8.3857, Sem: 3.0957)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2508), ('recall@50', 0.5055), ('ndcg@10', 0.1908), ('ndcg@50', 0.2616)])
   [Epoch 154] batch 50/172 | Loss: 0.0633 (BPR: 0.0455, Sem: 0.0179)
   [Epoch 154] batch 100/172 | Loss: 0.0683 (BPR: 0.0521, Sem: 0.0163)
   [Epoch 154] batch 150/172 | Loss: 0.0613 (BPR: 0.0435, Sem: 0.0178)
🏁 [Epoch 154] Завершена! Суммарный лосс: 11.5255 (BPR: 8.4308, Sem: 3.0948)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.251), ('recall@50', 0.5062), ('ndcg@10', 0.1909), ('ndcg@50', 0.2619)])
   [Epoch 155] batch 50/172 | Loss: 0.0672 (BPR: 0.0491, Sem: 0.0181)
   [Epoch 155] batch 100/172 | Loss: 0.0656 (BPR: 0.0480, Sem: 0.0176)
   [Epoch 155] batch 150/172 | Loss: 0.0710 (BPR: 0.0527, Sem: 0.0183)
🏁 [Epoch 155] Завершена! Суммарный лосс: 11.5023 (BPR: 8.4083, Sem: 3.0941)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2514), ('recall@50', 0.5058), ('ndcg@10', 0.1914), ('ndcg@50', 0.2621)])
   [Epoch 156] batch 50/172 | Loss: 0.0641 (BPR: 0.0462, Sem: 0.0179)
   [Epoch 156] batch 100/172 | Loss: 0.0642 (BPR: 0.0465, Sem: 0.0176)
   [Epoch 156] batch 150/172 | Loss: 0.0741 (BPR: 0.0552, Sem: 0.0189)
🏁 [Epoch 156] Завершена! Суммарный лосс: 11.4712 (BPR: 8.3775, Sem: 3.0936)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2506), ('recall@50', 0.5071), ('ndcg@10', 0.1907), ('ndcg@50', 0.262)])
   [Epoch 157] batch 50/172 | Loss: 0.0652 (BPR: 0.0475, Sem: 0.0177)
   [Epoch 157] batch 100/172 | Loss: 0.0655 (BPR: 0.0476, Sem: 0.0180)
   [Epoch 157] batch 150/172 | Loss: 0.0606 (BPR: 0.0422, Sem: 0.0183)
🏁 [Epoch 157] Завершена! Суммарный лосс: 11.5497 (BPR: 8.4572, Sem: 3.0925)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2511), ('recall@50', 0.5065), ('ndcg@10', 0.1913), ('ndcg@50', 0.2623)])
   [Epoch 158] batch 50/172 | Loss: 0.0649 (BPR: 0.0469, Sem: 0.0180)
   [Epoch 158] batch 100/172 | Loss: 0.0649 (BPR: 0.0469, Sem: 0.0179)
   [Epoch 158] batch 150/172 | Loss: 0.0603 (BPR: 0.0417, Sem: 0.0186)
🏁 [Epoch 158] Завершена! Суммарный лосс: 11.3247 (BPR: 8.2325, Sem: 3.0923)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2507), ('recall@50', 0.5062), ('ndcg@10', 0.1914), ('ndcg@50', 0.2624)])
   [Epoch 159] batch 50/172 | Loss: 0.0679 (BPR: 0.0506, Sem: 0.0173)
   [Epoch 159] batch 100/172 | Loss: 0.0610 (BPR: 0.0425, Sem: 0.0185)
   [Epoch 159] batch 150/172 | Loss: 0.0639 (BPR: 0.0466, Sem: 0.0174)
🏁 [Epoch 159] Завершена! Суммарный лосс: 11.4802 (BPR: 8.3886, Sem: 3.0916)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2507), ('recall@50', 0.5068), ('ndcg@10', 0.1912), ('ndcg@50', 0.2624)])
   [Epoch 160] batch 50/172 | Loss: 0.0578 (BPR: 0.0402, Sem: 0.0176)
   [Epoch 160] batch 100/172 | Loss: 0.0610 (BPR: 0.0441, Sem: 0.0169)
   [Epoch 160] batch 150/172 | Loss: 0.0552 (BPR: 0.0373, Sem: 0.0180)
🏁 [Epoch 160] Завершена! Суммарный лосс: 11.2646 (BPR: 8.1736, Sem: 3.0910)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2514), ('recall@50', 0.5063), ('ndcg@10', 0.1912), ('ndcg@50', 0.2623)])
   [Epoch 161] batch 50/172 | Loss: 0.0699 (BPR: 0.0514, Sem: 0.0185)
   [Epoch 161] batch 100/172 | Loss: 0.0630 (BPR: 0.0456, Sem: 0.0173)
   [Epoch 161] batch 150/172 | Loss: 0.0586 (BPR: 0.0406, Sem: 0.0180)
🏁 [Epoch 161] Завершена! Суммарный лосс: 11.3117 (BPR: 8.2216, Sem: 3.0901)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2518), ('recall@50', 0.5075), ('ndcg@10', 0.1911), ('ndcg@50', 0.2623)])
   [Epoch 162] batch 50/172 | Loss: 0.0628 (BPR: 0.0457, Sem: 0.0171)
   [Epoch 162] batch 100/172 | Loss: 0.0659 (BPR: 0.0486, Sem: 0.0173)
   [Epoch 162] batch 150/172 | Loss: 0.0681 (BPR: 0.0488, Sem: 0.0193)
🏁 [Epoch 162] Завершена! Суммарный лосс: 11.0746 (BPR: 7.9849, Sem: 3.0897)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2515), ('recall@50', 0.5068), ('ndcg@10', 0.1911), ('ndcg@50', 0.2622)])
   [Epoch 163] batch 50/172 | Loss: 0.0678 (BPR: 0.0491, Sem: 0.0187)
   [Epoch 163] batch 100/172 | Loss: 0.0735 (BPR: 0.0555, Sem: 0.0180)
   [Epoch 163] batch 150/172 | Loss: 0.0668 (BPR: 0.0485, Sem: 0.0182)
🏁 [Epoch 163] Завершена! Суммарный лосс: 11.2077 (BPR: 8.1186, Sem: 3.0891)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2515), ('recall@50', 0.5066), ('ndcg@10', 0.1912), ('ndcg@50', 0.2622)])
   [Epoch 164] batch 50/172 | Loss: 0.0706 (BPR: 0.0528, Sem: 0.0178)
   [Epoch 164] batch 100/172 | Loss: 0.0597 (BPR: 0.0417, Sem: 0.0180)
   [Epoch 164] batch 150/172 | Loss: 0.0586 (BPR: 0.0406, Sem: 0.0180)
🏁 [Epoch 164] Завершена! Суммарный лосс: 11.1948 (BPR: 8.1064, Sem: 3.0884)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2497), ('recall@50', 0.5069), ('ndcg@10', 0.1911), ('ndcg@50', 0.2626)])
   [Epoch 165] batch 50/172 | Loss: 0.0808 (BPR: 0.0631, Sem: 0.0177)
   [Epoch 165] batch 100/172 | Loss: 0.0654 (BPR: 0.0481, Sem: 0.0173)
   [Epoch 165] batch 150/172 | Loss: 0.0678 (BPR: 0.0492, Sem: 0.0186)
🏁 [Epoch 165] Завершена! Суммарный лосс: 11.2170 (BPR: 8.1291, Sem: 3.0879)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2519), ('recall@50', 0.5076), ('ndcg@10', 0.1915), ('ndcg@50', 0.2628)])
   [Epoch 166] batch 50/172 | Loss: 0.0618 (BPR: 0.0423, Sem: 0.0195)
   [Epoch 166] batch 100/172 | Loss: 0.0582 (BPR: 0.0409, Sem: 0.0173)
   [Epoch 166] batch 150/172 | Loss: 0.0603 (BPR: 0.0427, Sem: 0.0176)
🏁 [Epoch 166] Завершена! Суммарный лосс: 10.9966 (BPR: 7.9095, Sem: 3.0872)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2504), ('recall@50', 0.5086), ('ndcg@10', 0.1905), ('ndcg@50', 0.2625)])
   [Epoch 167] batch 50/172 | Loss: 0.0598 (BPR: 0.0413, Sem: 0.0185)
   [Epoch 167] batch 100/172 | Loss: 0.0640 (BPR: 0.0464, Sem: 0.0176)
   [Epoch 167] batch 150/172 | Loss: 0.0630 (BPR: 0.0447, Sem: 0.0183)
🏁 [Epoch 167] Завершена! Суммарный лосс: 11.0058 (BPR: 7.9190, Sem: 3.0868)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2498), ('recall@50', 0.5093), ('ndcg@10', 0.1902), ('ndcg@50', 0.2625)])
   [Epoch 168] batch 50/172 | Loss: 0.0657 (BPR: 0.0482, Sem: 0.0175)
   [Epoch 168] batch 100/172 | Loss: 0.0690 (BPR: 0.0505, Sem: 0.0185)
   [Epoch 168] batch 150/172 | Loss: 0.0642 (BPR: 0.0473, Sem: 0.0169)
🏁 [Epoch 168] Завершена! Суммарный лосс: 11.0514 (BPR: 7.9651, Sem: 3.0864)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2502), ('recall@50', 0.5085), ('ndcg@10', 0.1901), ('ndcg@50', 0.262)])
   [Epoch 169] batch 50/172 | Loss: 0.0684 (BPR: 0.0497, Sem: 0.0187)
   [Epoch 169] batch 100/172 | Loss: 0.0747 (BPR: 0.0557, Sem: 0.0190)
   [Epoch 169] batch 150/172 | Loss: 0.0542 (BPR: 0.0356, Sem: 0.0186)
🏁 [Epoch 169] Завершена! Суммарный лосс: 11.0012 (BPR: 7.9155, Sem: 3.0857)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.252), ('recall@50', 0.5078), ('ndcg@10', 0.1906), ('ndcg@50', 0.262)])
   [Epoch 170] batch 50/172 | Loss: 0.0590 (BPR: 0.0411, Sem: 0.0180)
   [Epoch 170] batch 100/172 | Loss: 0.0595 (BPR: 0.0422, Sem: 0.0173)
   [Epoch 170] batch 150/172 | Loss: 0.0587 (BPR: 0.0409, Sem: 0.0178)
🏁 [Epoch 170] Завершена! Суммарный лосс: 10.8925 (BPR: 7.8074, Sem: 3.0851)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2521), ('recall@50', 0.5096), ('ndcg@10', 0.1906), ('ndcg@50', 0.2623)])
   [Epoch 171] batch 50/172 | Loss: 0.0654 (BPR: 0.0476, Sem: 0.0178)
   [Epoch 171] batch 100/172 | Loss: 0.0641 (BPR: 0.0469, Sem: 0.0171)
   [Epoch 171] batch 150/172 | Loss: 0.0661 (BPR: 0.0476, Sem: 0.0185)
🏁 [Epoch 171] Завершена! Суммарный лосс: 10.9282 (BPR: 7.8442, Sem: 3.0840)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2518), ('recall@50', 0.509), ('ndcg@10', 0.1907), ('ndcg@50', 0.2623)])
   [Epoch 172] batch 50/172 | Loss: 0.0692 (BPR: 0.0508, Sem: 0.0184)
   [Epoch 172] batch 100/172 | Loss: 0.0723 (BPR: 0.0531, Sem: 0.0192)
   [Epoch 172] batch 150/172 | Loss: 0.0615 (BPR: 0.0442, Sem: 0.0174)
🏁 [Epoch 172] Завершена! Суммарный лосс: 10.9110 (BPR: 7.8271, Sem: 3.0839)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2515), ('recall@50', 0.5094), ('ndcg@10', 0.1909), ('ndcg@50', 0.2626)])
   [Epoch 173] batch 50/172 | Loss: 0.0751 (BPR: 0.0576, Sem: 0.0175)
   [Epoch 173] batch 100/172 | Loss: 0.0589 (BPR: 0.0415, Sem: 0.0174)
   [Epoch 173] batch 150/172 | Loss: 0.0617 (BPR: 0.0438, Sem: 0.0179)
🏁 [Epoch 173] Завершена! Суммарный лосс: 10.9592 (BPR: 7.8764, Sem: 3.0828)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2527), ('recall@50', 0.509), ('ndcg@10', 0.1909), ('ndcg@50', 0.2623)])
   [Epoch 174] batch 50/172 | Loss: 0.0613 (BPR: 0.0432, Sem: 0.0181)
   [Epoch 174] batch 100/172 | Loss: 0.0728 (BPR: 0.0546, Sem: 0.0182)
   [Epoch 174] batch 150/172 | Loss: 0.0595 (BPR: 0.0413, Sem: 0.0182)
🏁 [Epoch 174] Завершена! Суммарный лосс: 10.8123 (BPR: 7.7296, Sem: 3.0827)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2516), ('recall@50', 0.509), ('ndcg@10', 0.1909), ('ndcg@50', 0.2627)])
   [Epoch 175] batch 50/172 | Loss: 0.0624 (BPR: 0.0443, Sem: 0.0182)
   [Epoch 175] batch 100/172 | Loss: 0.0647 (BPR: 0.0466, Sem: 0.0181)
   [Epoch 175] batch 150/172 | Loss: 0.0638 (BPR: 0.0455, Sem: 0.0183)
🏁 [Epoch 175] Завершена! Суммарный лосс: 10.7542 (BPR: 7.6720, Sem: 3.0822)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2525), ('recall@50', 0.5099), ('ndcg@10', 0.1913), ('ndcg@50', 0.263)])
   [Epoch 176] batch 50/172 | Loss: 0.0643 (BPR: 0.0463, Sem: 0.0179)
   [Epoch 176] batch 100/172 | Loss: 0.0534 (BPR: 0.0353, Sem: 0.0182)
   [Epoch 176] batch 150/172 | Loss: 0.0627 (BPR: 0.0450, Sem: 0.0177)
🏁 [Epoch 176] Завершена! Суммарный лосс: 10.6841 (BPR: 7.6024, Sem: 3.0816)
📈 [Validation] Метрики: OrderedDict([('recall@10', 0.2513), ('recall@50', 0.5097), ('ndcg@10', 0.1905), ('ndcg@50', 0.2627)])

🏁 Глобальные метрики (Dynamic Leaky Log):
OrderedDict([('recall@10', 0.2549), ('recall@50', 0.5051), ('ndcg@10', 0.2039), ('ndcg@50', 0.2697)])

📊 REPORT: Dynamic Leaky Log

==================================================
📊 СТРАТИФИЦИРОВАННЫЙ АНАЛИЗ (HEAD / TORSO / TAIL)
🎬 Распределение базы (4750 фильмов):
   - Head (Топ 20%): 950 элементов
   - Torso (Средние 30%): 1425 элементов
   - Tail (Редкие 50%): 2375 элементов

🔍 Оценка на выборке из 9643 пользователей...
C:\research\.venv\Lib\site-packages\recbole\utils\case_study.py:39: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.detach().clone() or sourceTensor.detach().clone().requires_grad_(True), rather than torch.tensor(sourceTensor).
  uid_series = torch.tensor(uid_series)

📈 Результаты Recall@10:
   - Head: 0.2376 (Hits: 8778/36952)
